event_num,pdg,E,px,py,pz,polx,poly,polz
643,15,8.3758,0.708438,0.685263,8.12559,-0.0865516,-0.0837203,-0.992723
644,16,10,0,0,10,0,0,0
644,1000080160,14.8951,0,0,0,0,0,0
644,15,9.69304,0.148226,0.448557,9.51707,0,0,0
645,16,10,0,0,10,0,0,0
645,1000080160,14.8951,0,0,0,0,0,0
645,15,8.46618,0.495437,0.240859,8.25927,-0.0598526,-0.0290976,-0.997783
646,16,10,0,0,10,0,0,0
646,1000080160,14.8951,0,0,0,0,0,0
646,15,6.76749,0.179903,-0.690576,6.49095,-0.02755,0.105753,-0.994011
647,16,10,0,0,10,0,0,0
647,1000080160,14.8951,0,0,0,0,0,0
647,15,6.90911,0.892527,0.0816247,6.61629,-0.133678,-0.0122253,-0.990949
649,16,10,0,0,10,0,0,0
649,1000080160,14.8951,0,0,0,0,0,0
649,15,5.53505,-1.31301,0.315053,5.0652,0.250474,-0.0601007,-0.966256
651,16,10,0,0,10,0,0,0
651,1000080160,14.8951,0,0,0,0,0,0
651,15,9.75162,0.0367414,0.0362408,9.58824,-0.00383187,-0.00377966,-0.999986
652,16,10,0,0,10,0,0,0
652,1000080160,14.8951,0,0,0,0,0,0
652,15,5.62707,0.703185,1.25233,5.14236,-0.131703,-0.234555,-0.96314
655,16,10,0,0,10,0,0,0
655,1000080160,14.8951,0,0,0,0,0,0
655,15,5.46019,-0.367009,0.0867532,5.14919,0.0710847,-0.0168029,-0.997329
656,16,10,0,0,10,0,0,0
656,1000080160,14.8951,0,0,0,0,0,0
656,15,7.0474,0.650606,-0.858981,6.73405,-0.0954006,0.125955,-0.987438
657,16,10,0,0,10,0,0,0
657,1000080160,14.8951,0,0,0,0,0,0
657,15,5.47486,0.985296,0.553457,5.05369,-0.190267,-0.106876,-0.975898
658,16,10,0,0,10,0,0,0
658,1000080160,14.8951,0,0,0,0,0,0
658,15,9.55777,-0.353117,0.294417,9.37989,0,0,0
659,16,10,0,0,10,0,0,0
659,1000080160,14.8951,0,0,0,0,0,0
659,15,8.49627,-0.517837,0.46379,8.27926,0.0623269,-0.0558218,-0.996493
666,16,10,0,0,10,0,0,0
666,1000080160,14.8951,0,0,0,0,0,0
666,15,9.10746,-0.739176,0.129151,8.90088,0.0827518,-0.0144586,-0.996465
667,16,10,0,0,10,0,0,0
667,1000080160,14.8951,0,0,0,0,0,0
667,15,9.9508,-0.214465,-0.279632,9.78453,0,0,0
671,16,10,0,0,10,0,0,0
671,1000080160,14.8951,0,0,0,0,0,0
671,15,8.72571,-0.132726,0.117275,8.54105,0.0155364,-0.0137278,-0.999785
675,16,10,0,0,10,0,0,0
675,1000080160,14.8951,0,0,0,0,0,0
675,15,7.77741,-0.220306,-0.419909,7.55685,0.0290959,0.0554576,-0.998037
681,16,10,0,0,10,0,0,0
681,1000080160,14.8951,0,0,0,0,0,0
681,15,5.43603,0.552613,-0.528526,5.0802,-0.107566,0.102878,-0.988861
688,16,10,0,0,10,0,0,0
688,1000080160,14.8951,0,0,0,0,0,0
688,15,8.87919,0.892746,-0.132309,8.65265,-0.102619,0.0152087,-0.994604
689,16,10,0,0,10,0,0,0
689,1000080160,14.8951,0,0,0,0,0,0
689,15,7.38288,0.878589,-0.50508,7.09385,-0.122607,0.070484,-0.989949
690,16,10,0,0,10,0,0,0
690,1000080160,14.8951,0,0,0,0,0,0
690,15,9.85439,-0.0574307,0.568748,9.676,0,0,0
692,16,10,0,0,10,0,0,0
692,1000080160,14.8951,0,0,0,0,0,0
692,15,7.32451,-0.093123,-0.94186,7.0424,0.0131054,0.13255,-0.99109
694,16,10,0,0,10,0,0,0
694,1000080160,14.8951,0,0,0,0,0,0
694,15,9.41671,0.217281,0.22844,9.24217,-0.0234961,-0.0247028,-0.999419
696,16,10,0,0,10,0,0,0
696,1000080160,14.8951,0,0,0,0,0,0
696,15,7.31485,0.505404,-0.373613,7.06787,-0.0712261,0.052653,-0.99607
698,16,10,0,0,10,0,0,0
698,1000080160,14.8951,0,0,0,0,0,0
698,15,6.93866,-1.07146,0.25598,6.61621,0.159745,-0.0381644,-0.98642
701,16,10,0,0,10,0,0,0
701,1000080160,14.8951,0,0,0,0,0,0
701,15,8.14829,0.640816,-0.144246,7.92502,-0.0805836,0.0181391,-0.996583
703,16,10,0,0,10,0,0,0
703,1000080160,14.8951,0,0,0,0,0,0
703,15,6.77224,0.0322253,1.44301,6.37359,-0.0049312,-0.220813,-0.975304
704,16,10,0,0,10,0,0,0
704,1000080160,14.8951,0,0,0,0,0,0
704,15,8.43401,-0.181456,0.482659,8.22858,0.0220088,-0.0585416,-0.998042
705,16,10,0,0,10,0,0,0
705,1000080160,14.8951,0,0,0,0,0,0
705,15,7.54805,-0.854142,0.371424,7.27656,0.116433,-0.0506308,-0.991907
708,16,10,0,0,10,0,0,0
708,1000080160,14.8951,0,0,0,0,0,0
708,15,6.12524,0.244028,0.565198,5.82944,-0.0416298,-0.0964197,-0.99447
710,16,10,0,0,10,0,0,0
710,1000080160,14.8951,0,0,0,0,0,0
710,15,6.53379,-0.270752,0.267176,6.27603,0.0430616,-0.042493,-0.998168
713,16,10,0,0,10,0,0,0
713,1000080160,14.8951,0,0,0,0,0,0
713,15,4.50734,-0.834335,-0.27115,4.04836,0.201417,0.0654584,-0.977316
717,16,10,0,0,10,0,0,0
717,1000080160,14.8951,0,0,0,0,0,0
717,15,5.23291,-0.22656,1.03526,4.80656,0.0460301,-0.210333,-0.976546
718,16,10,0,0,10,0,0,0
718,1000080160,14.8951,0,0,0,0,0,0
718,15,9.51132,-0.619278,-0.31069,9.31815,0,0,0
720,16,10,0,0,10,0,0,0
720,1000080160,14.8951,0,0,0,0,0,0
720,15,8.20442,-0.63321,-0.655083,7.95771,0.0790555,0.0817863,-0.99351
722,16,10,0,0,10,0,0,0
722,1000080160,14.8951,0,0,0,0,0,0
722,15,7.57299,0.660809,0.545021,7.31158,-0.0897645,-0.0740359,-0.993207
724,16,10,0,0,10,0,0,0
724,1000080160,14.8951,0,0,0,0,0,0
724,15,7.8554,-0.147563,-0.698529,7.61842,0.0192847,0.0912896,-0.995638
728,16,10,0,0,10,0,0,0
728,1000080160,14.8951,0,0,0,0,0,0
728,15,4.20313,-0.321799,0.599835,3.74776,0.0844821,-0.157475,-0.983903
732,16,10,0,0,10,0,0,0
732,1000080160,14.8951,0,0,0,0,0,0
732,15,6.20109,0.761998,-0.555243,5.86578,-0.128259,0.0934584,-0.987327
734,16,10,0,0,10,0,0,0
734,1000080160,14.8951,0,0,0,0,0,0
734,15,7.80048,-0.200724,-1.05223,7.51949,0.026427,0.138535,-0.990005
738,16,10,0,0,10,0,0,0
738,1000080160,14.8951,0,0,0,0,0,0
738,15,9.16112,-0.792266,0.599956,8.93204,0,0,0
739,16,10,0,0,10,0,0,0
739,1000080160,14.8951,0,0,0,0,0,0
739,15,7.0708,-0.514369,0.08261,6.82404,0.0751572,-0.0120706,-0.997099
741,16,10,0,0,10,0,0,0
741,1000080160,14.8951,0,0,0,0,0,0
741,15,3.11321,0.342342,0.636332,2.45209,-0.133919,-0.248923,-0.95922
743,16,10,0,0,10,0,0,0
743,1000080160,14.8951,0,0,0,0,0,0
743,15,8.11836,0.992703,-0.412621,7.84824,-0.125317,0.0520886,-0.990748
745,16,10,0,0,10,0,0,0
745,1000080160,14.8951,0,0,0,0,0,0
745,15,8.96278,-1.01284,-0.0688783,8.72602,0.115294,0.00784055,-0.9933
747,16,10,0,0,10,0,0,0
747,1000080160,14.8951,0,0,0,0,0,0
747,15,8.64238,0.617913,0.109043,8.43445,-0.0730588,-0.0128926,-0.997244
749,16,10,0,0,10,0,0,0
749,1000080160,14.8951,0,0,0,0,0,0
749,15,7.52382,-0.415342,-0.807182,7.25442,0.0568107,0.110407,-0.992262
750,16,10,0,0,10,0,0,0
750,1000080160,14.8951,0,0,0,0,0,0
750,15,7.59807,1.28633,-0.467395,7.2595,-0.174126,0.0632693,-0.982689
752,16,10,0,0,10,0,0,0
752,1000080160,14.8951,0,0,0,0,0,0
752,15,8.23122,0.109742,0.464482,8.02296,-0.0136543,-0.0577919,-0.998235
755,16,10,0,0,10,0,0,0
755,1000080160,14.8951,0,0,0,0,0,0
755,15,7.83318,-0.846769,-1.17166,7.49078,0.110994,0.15358,-0.981883
756,16,10,0,0,10,0,0,0
756,1000080160,14.8951,0,0,0,0,0,0
756,15,6.37498,0.578906,0.298256,6.08761,-0.0945563,-0.0487161,-0.994327
758,16,10,0,0,10,0,0,0
758,1000080160,14.8951,0,0,0,0,0,0
758,15,7.1629,0.632177,-0.051013,6.90997,-0.0911047,0.00735162,-0.995814
761,16,10,0,0,10,0,0,0
761,1000080160,14.8951,0,0,0,0,0,0
761,15,6.26916,0.284863,-0.82916,5.94782,-0.0473817,0.137915,-0.98931
767,16,10,0,0,10,0,0,0
767,1000080160,14.8951,0,0,0,0,0,0
767,15,7.47928,0.384621,-0.0983014,7.25429,-0.0529405,0.0135305,-0.998506
768,16,10,0,0,10,0,0,0
768,1000080160,14.8951,0,0,0,0,0,0
768,15,7.29367,-0.730144,-0.11858,7.03514,0.103216,0.016763,-0.994518
769,16,10,0,0,10,0,0,0
769,1000080160,14.8951,0,0,0,0,0,0
769,15,9.10337,-0.576162,0.335225,8.90336,0.0645322,-0.0375464,-0.997209
770,16,10,0,0,10,0,0,0
770,1000080160,14.8951,0,0,0,0,0,0
770,15,5.86175,-1.62346,-0.175592,5.34195,0.290633,0.0314345,-0.956318
772,16,10,0,0,10,0,0,0
772,1000080160,14.8951,0,0,0,0,0,0
772,15,8.34723,0.756331,0.440501,8.10882,-0.092734,-0.05401,-0.994225
775,16,10,0,0,10,0,0,0
775,1000080160,14.8951,0,0,0,0,0,0
775,15,8.92791,-0.498885,-0.144295,8.73388,0.05702,0.0164922,-0.998237
776,16,10,0,0,10,0,0,0
776,1000080160,14.8951,0,0,0,0,0,0
776,15,5.69029,0.0495605,0.619162,5.36994,-0.00916811,-0.114538,-0.993377
779,16,10,0,0,10,0,0,0
779,1000080160,14.8951,0,0,0,0,0,0
779,15,8.03723,1.0292,-0.620342,7.74569,-0.131303,0.0791418,-0.988178
780,16,10,0,0,10,0,0,0
780,1000080160,14.8951,0,0,0,0,0,0
780,15,9.53277,0.36751,-0.478685,9.34624,-0.03924,0.0511104,-0.997922
782,16,10,0,0,10,0,0,0
782,1000080160,14.8951,0,0,0,0,0,0
782,15,5.22044,0.263512,1.03901,4.79028,-0.0536822,-0.211665,-0.975867
785,16,10,0,0,10,0,0,0
785,1000080160,14.8951,0,0,0,0,0,0
785,15,9.71013,-0.386393,0.42718,9.52878,0,0,0
786,16,10,0,0,10,0,0,0
786,1000080160,14.8951,0,0,0,0,0,0
786,15,8.07407,0.613091,0.626691,7.82718,-0.0778416,-0.0795683,-0.993785
788,16,10,0,0,10,0,0,0
788,1000080160,14.8951,0,0,0,0,0,0
788,15,7.67868,0.68601,0.879059,7.38658,-0.091832,-0.117674,-0.988797
789,16,10,0,0,10,0,0,0
789,1000080160,14.8951,0,0,0,0,0,0
789,15,7.6194,1.16529,-0.101485,7.31641,-0.157274,0.0136969,-0.98746
790,16,10,0,0,10,0,0,0
790,1000080160,14.8951,0,0,0,0,0,0
790,15,9.85825,0.0412542,0.362388,9.68993,0,0,0
794,16,10,0,0,10,0,0,0
794,1000080160,14.8951,0,0,0,0,0,0
794,15,8.01611,0.215459,-0.267683,7.80914,-0.027564,0.034245,-0.999033
795,16,10,0,0,10,0,0,0
795,1000080160,14.8951,0,0,0,0,0,0
795,15,8.5442,-0.27752,0.2339,8.34951,0.0332065,-0.0279872,-0.999057
798,16,10,0,0,10,0,0,0
798,1000080160,14.8951,0,0,0,0,0,0
798,15,5.48786,-0.576404,-0.0354738,5.16003,0.111012,0.00683208,-0.993796
801,16,10,0,0,10,0,0,0
801,1000080160,14.8951,0,0,0,0,0,0
801,15,8.8968,0.801609,0.686071,8.65347,0,0,0
803,16,10,0,0,10,0,0,0
803,1000080160,14.8951,0,0,0,0,0,0
803,15,7.81968,-0.727994,-0.430037,7.56804,0.0955984,0.0564715,-0.993817
804,16,10,0,0,10,0,0,0
804,1000080160,14.8951,0,0,0,0,0,0
804,15,8.6582,-0.689299,-0.831389,8.40481,0.0813437,0.0981116,-0.991845
806,16,10,0,0,10,0,0,0
806,1000080160,14.8951,0,0,0,0,0,0
806,15,9.45633,0.186678,0.273653,9.28199,-0.020099,-0.0294634,-0.999364
812,16,10,0,0,10,0,0,0
812,1000080160,14.8951,0,0,0,0,0,0
812,15,9.22073,0.120014,0.13443,9.04612,-0.0132643,-0.0148576,-0.999802
815,16,10,0,0,10,0,0,0
815,1000080160,14.8951,0,0,0,0,0,0
815,15,8.54268,-0.184898,0.0723348,8.35348,0.022128,-0.00865679,-0.999718
819,16,10,0,0,10,0,0,0
819,1000080160,14.8951,0,0,0,0,0,0
819,15,3.98747,0.500087,-0.0478414,3.53417,-0.140092,0.0134021,-0.990048
820,16,10,0,0,10,0,0,0
820,1000080160,14.8951,0,0,0,0,0,0
820,15,8.84848,0.675391,0.30094,8.63665,-0.0779156,-0.0347175,-0.996355
821,16,10,0,0,10,0,0,0
821,1000080160,14.8951,0,0,0,0,0,0
821,15,9.45801,-0.812817,0.560148,9.23701,0,0,0
831,16,10,0,0,10,0,0,0
831,1000080160,14.8951,0,0,0,0,0,0
831,15,6.22872,-0.988797,-0.873873,5.82223,0.16563,0.14638,-0.975264
832,16,10,0,0,10,0,0,0
832,1000080160,14.8951,0,0,0,0,0,0
832,15,9.91098,-0.335647,-0.103658,9.74407,0,0,0
835,16,10,0,0,10,0,0,0
835,1000080160,14.8951,0,0,0,0,0,0
835,15,4.4046,0.695109,0.32653,3.95645,-0.172471,-0.0810188,-0.981677
837,16,10,0,0,10,0,0,0
837,1000080160,14.8951,0,0,0,0,0,0
837,15,6.91084,-0.349927,0.25905,6.6643,0.052396,-0.0387886,-0.997873
838,16,10,0,0,10,0,0,0
838,1000080160,14.8951,0,0,0,0,0,0
838,15,9.67317,-0.160339,0.074344,9.50694,0,0,0
839,16,10,0,0,10,0,0,0
839,1000080160,14.8951,0,0,0,0,0,0
839,15,9.17822,-0.607937,-0.388605,8.97563,0.0675142,0.0431563,-0.996785
841,16,10,0,0,10,0,0,0
841,1000080160,14.8951,0,0,0,0,0,0
841,15,9.47731,-0.0391408,0.917848,9.26381,0,0,0
842,16,10,0,0,10,0,0,0
842,1000080160,14.8951,0,0,0,0,0,0
842,15,9.12058,0.174596,-0.268476,8.94009,-0.0195171,0.0300114,-0.999359
843,16,10,0,0,10,0,0,0
843,1000080160,14.8951,0,0,0,0,0,0
843,15,3.20661,-0.141558,0.582485,2.60112,0.0530319,-0.218217,-0.974458
847,16,10,0,0,10,0,0,0
847,1000080160,14.8951,0,0,0,0,0,0
847,15,9.75172,-0.139648,0.214918,9.58505,0,0,0
852,16,10,0,0,10,0,0,0
852,1000080160,14.8951,0,0,0,0,0,0
852,15,6.98704,-0.659201,-0.610518,6.69733,0.0975534,0.0903489,-0.991121
853,16,10,0,0,10,0,0,0
853,1000080160,14.8951,0,0,0,0,0,0
853,15,9.10278,-0.136982,-0.295611,8.92173,0.0153436,0.0331117,-0.999334
855,16,10,0,0,10,0,0,0
855,1000080160,14.8951,0,0,0,0,0,0
855,15,9.89648,0.160784,0.0639402,9.73412,0,0,0
856,16,10,0,0,10,0,0,0
856,1000080160,14.8951,0,0,0,0,0,0
856,15,7.29135,-0.575882,0.395265,7.03695,0.0814367,-0.0558953,-0.99511
857,16,10,0,0,10,0,0,0
857,1000080160,14.8951,0,0,0,0,0,0
857,15,9.33818,0.254236,-0.18967,9.16208,-0.0277321,0.0206892,-0.999401
858,16,10,0,0,10,0,0,0
858,1000080160,14.8951,0,0,0,0,0,0
858,15,9.14775,-0.153911,-0.6342,8.94976,0.0171517,0.0706745,-0.997352
862,16,10,0,0,10,0,0,0
862,1000080160,14.8951,0,0,0,0,0,0
862,15,6.93393,0.87259,-0.131727,6.64405,-0.130191,0.0196537,-0.991294
864,16,10,0,0,10,0,0,0
864,1000080160,14.8951,0,0,0,0,0,0
864,15,9.84527,0.177654,-0.275953,9.67804,0,0,0
866,16,10,0,0,10,0,0,0
866,1000080160,14.8951,0,0,0,0,0,0
866,15,9.31935,-0.0824631,0.586703,9.12919,0.00901395,-0.0641318,-0.997901
867,16,10,0,0,10,0,0,0
867,1000080160,14.8951,0,0,0,0,0,0
867,15,9.21201,0.651759,0.216929,9.01288,0,0,0
868,16,10,0,0,10,0,0,0
868,1000080160,14.8951,0,0,0,0,0,0
868,15,6.39855,-0.800769,0.42417,6.07973,0.130272,-0.0690056,-0.989074
871,16,10,0,0,10,0,0,0
871,1000080160,14.8951,0,0,0,0,0,0
871,15,4.67367,-0.191503,-0.710924,4.25957,0.0443015,0.164462,-0.985388
878,16,10,0,0,10,0,0,0
878,1000080160,14.8951,0,0,0,0,0,0
878,15,8.71718,-0.759445,0.214613,8.4976,0.0889888,-0.0251475,-0.995715
879,16,10,0,0,10,0,0,0
879,1000080160,14.8951,0,0,0,0,0,0
879,15,5.5934,-0.810073,-0.433601,5.22347,0.152738,0.0817548,-0.984879
881,16,10,0,0,10,0,0,0
881,1000080160,14.8951,0,0,0,0,0,0
881,15,5.9389,-0.337401,0.226851,5.65226,0.0595394,-0.0400311,-0.997423
883,16,10,0,0,10,0,0,0
883,1000080160,14.8951,0,0,0,0,0,0
883,15,6.43756,1.16632,-0.569618,6.04981,-0.188496,0.0920597,-0.97775
884,16,10,0,0,10,0,0,0
884,1000080160,14.8951,0,0,0,0,0,0
884,15,9.82007,0.190723,0.175677,9.6545,0,0,0
888,16,10,0,0,10,0,0,0
888,1000080160,14.8951,0,0,0,0,0,0
888,15,9.32208,-0.14769,-0.251647,9.14651,0.016139,0.0274989,-0.999492
892,16,10,0,0,10,0,0,0
892,1000080160,14.8951,0,0,0,0,0,0
892,15,9.26531,-0.196639,0.49531,9.0777,0,0,0
898,16,10,0,0,10,0,0,0
898,1000080160,14.8951,0,0,0,0,0,0
898,15,6.47106,0.526985,0.162066,6.19786,-0.0846925,-0.0260459,-0.996067
905,16,10,0,0,10,0,0,0
905,1000080160,14.8951,0,0,0,0,0,0
905,15,8.73904,-0.50636,-0.260116,8.53754,0.0591784,0.0303998,-0.997784
906,16,10,0,0,10,0,0,0
906,1000080160,14.8951,0,0,0,0,0,0
906,15,6.85189,0.498349,-0.286824,6.59246,-0.0753079,0.0433433,-0.996218
908,16,10,0,0,10,0,0,0
908,1000080160,14.8951,0,0,0,0,0,0
908,15,8.17112,0.736987,0.709634,7.90969,-0.0924053,-0.0889758,-0.991738
909,16,10,0,0,10,0,0,0
909,1000080160,14.8951,0,0,0,0,0,0
909,15,6.13255,0.423222,1.28963,5.7104,-0.0721054,-0.219717,-0.972895
910,16,10,0,0,10,0,0,0
910,1000080160,14.8951,0,0,0,0,0,0
910,15,6.18145,0.682245,-0.607736,5.84964,-0.115233,0.102648,-0.988021
911,16,10,0,0,10,0,0,0
911,1000080160,14.8951,0,0,0,0,0,0
911,15,9.91587,-0.272319,0.466905,9.74039,0,0,0
917,16,10,0,0,10,0,0,0
917,1000080160,14.8951,0,0,0,0,0,0
917,15,8.14666,0.80323,-0.64928,7.88315,-0.101029,0.081665,-0.991526
920,16,10,0,0,10,0,0,0
920,1000080160,14.8951,0,0,0,0,0,0
920,15,9.25803,0.693659,0.406439,9.05028,0,0,0
922,16,10,0,0,10,0,0,0
922,1000080160,14.8951,0,0,0,0,0,0
922,15,4.46327,-0.334967,-0.233744,4.0739,0.0818124,0.0570896,-0.995011
924,16,10,0,0,10,0,0,0
924,1000080160,14.8951,0,0,0,0,0,0
924,15,7.79153,0.94465,-0.234939,7.52351,-0.124522,0.0309692,-0.991733
928,16,10,0,0,10,0,0,0
928,1000080160,14.8951,0,0,0,0,0,0
928,15,4.12236,0.678942,-0.539817,3.61722,-0.182523,0.145121,-0.972433
929,16,10,0,0,10,0,0,0
929,1000080160,14.8951,0,0,0,0,0,0
929,15,4.62228,-0.309409,-0.493864,4.22713,0.0725101,0.115737,-0.99063
930,16,10,0,0,10,0,0,0
930,1000080160,14.8951,0,0,0,0,0,0
930,15,9.61732,-0.398258,-0.2629,9.4397,0,0,0
931,16,10,0,0,10,0,0,0
931,1000080160,14.8951,0,0,0,0,0,0
931,15,7.43,0.78837,1.18306,7.07294,-0.109277,-0.163986,-0.980391
932,16,10,0,0,10,0,0,0
932,1000080160,14.8951,0,0,0,0,0,0
932,15,8.15598,0.594262,-0.0387576,7.93777,-0.0746553,0.00486899,-0.997198
933,16,10,0,0,10,0,0,0
933,1000080160,14.8951,0,0,0,0,0,0
933,15,9.19097,0.165752,0.864394,8.97452,0,0,0
935,16,10,0,0,10,0,0,0
935,1000080160,14.8951,0,0,0,0,0,0
935,15,3.42314,-0.478323,0.454066,2.85056,0.163481,-0.155191,-0.974264
938,16,10,0,0,10,0,0,0
938,1000080160,14.8951,0,0,0,0,0,0
938,15,8.95796,0.200969,-0.479919,8.76453,-0.0228895,0.0546607,-0.998243
939,16,10,0,0,10,0,0,0
939,1000080160,14.8951,0,0,0,0,0,0
939,15,8.88511,0.965531,0.204563,8.6495,0,0,0
941,16,10,0,0,10,0,0,0
941,1000080160,14.8951,0,0,0,0,0,0
941,15,9.5988,-0.156616,-0.113396,9.43092,0,0,0
945,16,10,0,0,10,0,0,0
945,1000080160,14.8951,0,0,0,0,0,0
945,15,8.44119,0.256136,0.0750897,8.24774,-0.031039,-0.00909951,-0.999477
953,16,10,0,0,10,0,0,0
953,1000080160,14.8951,0,0,0,0,0,0
953,15,9.46662,-0.576716,0.768062,9.24863,0,0,0
954,16,10,0,0,10,0,0,0
954,1000080160,14.8951,0,0,0,0,0,0
954,15,9.41134,0.511062,-0.268384,9.22404,0,0,0
958,16,10,0,0,10,0,0,0
958,1000080160,14.8951,0,0,0,0,0,0
958,15,6.89283,-0.54386,0.114129,6.63665,0.0816622,-0.0171368,-0.996513
961,16,10,0,0,10,0,0,0
961,1000080160,14.8951,0,0,0,0,0,0
961,15,6.55656,-0.362071,-0.0703014,6.30041,0.0573696,0.0111391,-0.998291
962,16,10,0,0,10,0,0,0
962,1000080160,14.8951,0,0,0,0,0,0
962,15,4.86338,-0.431853,-0.206472,4.50179,0.0953914,0.0456073,-0.994395
966,16,10,0,0,10,0,0,0
966,1000080160,14.8951,0,0,0,0,0,0
966,15,5.49547,-0.65927,-0.725004,5.10712,0.126776,0.139416,-0.982085
967,16,10,0,0,10,0,0,0
967,1000080160,14.8951,0,0,0,0,0,0
967,15,7.57911,0.605113,0.366421,7.33384,-0.0821285,-0.0497322,-0.99538
968,16,10,0,0,10,0,0,0
968,1000080160,14.8951,0,0,0,0,0,0
968,15,7.84817,-0.100255,-0.364939,7.635,0.0131148,0.0477396,-0.998774
974,16,10,0,0,10,0,0,0
974,1000080160,14.8951,0,0,0,0,0,0
974,15,8.94868,-0.118379,0.186859,8.76771,0.0134974,-0.0213054,-0.999682
976,16,10,0,0,10,0,0,0
976,1000080160,14.8951,0,0,0,0,0,0
976,15,7.85916,-0.419829,-0.0498416,7.64398,0.0548389,0.00651042,-0.998474
977,16,10,0,0,10,0,0,0
977,1000080160,14.8951,0,0,0,0,0,0
977,15,8.99779,0.532037,-0.257174,8.80078,-0.0603175,0.0291561,-0.997753
978,16,10,0,0,10,0,0,0
978,1000080160,14.8951,0,0,0,0,0,0
978,15,6.89097,-0.590673,-0.570116,6.60714,0.088717,0.0856293,-0.992369
983,16,10,0,0,10,0,0,0
983,1000080160,14.8951,0,0,0,0,0,0
983,15,5.78718,0.85835,-0.0451896,5.44017,-0.155847,0.00820487,-0.987747
985,16,10,0,0,10,0,0,0
985,1000080160,14.8951,0,0,0,0,0,0
985,15,4.23284,0.886283,-0.623199,3.6859,-0.230692,0.162214,-0.95941
986,16,10,0,0,10,0,0,0
986,1000080160,14.8951,0,0,0,0,0,0
986,15,5.44795,0.976413,0.159322,5.05412,-0.189593,-0.0309361,-0.981375
992,16,10,0,0,10,0,0,0
992,1000080160,14.8951,0,0,0,0,0,0
992,15,5.95757,-0.137362,-0.556175,5.65749,0.0241562,0.0978076,-0.994912
994,16,10,0,0,10,0,0,0
994,1000080160,14.8951,0,0,0,0,0,0
994,15,8.03415,0.595164,-0.499279,7.79659,-0.0759603,0.0637225,-0.995073
995,16,10,0,0,10,0,0,0
995,1000080160,14.8951,0,0,0,0,0,0
995,15,8.86091,-0.500213,0.438811,8.65538,0.057622,-0.0505488,-0.997058
998,16,10,0,0,10,0,0,0
998,1000080160,14.8951,0,0,0,0,0,0
998,15,4.21321,-0.244235,-0.462659,3.7842,0.0639326,0.121109,-0.990578
999,16,10,0,0,10,0,0,0
999,1000080160,14.8951,0,0,0,0,0,0
999,15,5.5565,0.372291,0.243827,5.24589,-0.0707141,-0.0463133,-0.996421
